name,code,summary,OI,OI_sec,OI_mar,EPS,EPS_sec,EPS_mar,PER,PER_sec,PER_mar,EV/EBITDA,EV/EBITDA_sec,EV/EBITDA_mar,ROE,ROE_sec,ROE_mar,DY,DY_sec,DY_mar,52B,52B_sec,52B_mar
코웰패션,A033290,"동사 사업은 전자사업(전자부품)과 패션사업으로 분류됨. 전자사업은 전자부품 제조 및 판매업을, 패션사업은 내의류, 양말, 잡화 등의 제조 및 판매업 등을 영위함. 전자부품 제조, 판매업체 영성필코전자유한공사, 의류, 잡화 전문 기업 씨에프에이, 화장품 업체 씨에프씨 등 11개 기업을 연결대상 종속회사로 보유함. 주력인 패션 사업 부문은 리복, 푸마, 아디다스, 엘르 등의 브랜드로부터 주문을 받아 의류, 잡화 등을 생산함.2020년 6월 전년동기 대비 연결기준 매출액은 12.7% 증가, 영업이익은 8.8% 증가, 당기순이익은 9.7% 증가. 내의류 산업은 필수의복과 패션의류로서의 특성을 동시에 갖고 있어 안정적인 시장규모를 유지하고 있음. 백화점, 대형할인점 등 오프라인 시장은 정체, 혹은 축소되고 있으나 홈쇼핑과 온라인, 모바일 등은 성장하고 있음. 전자 부문에서는 R&D 역량 강화를 통해 신시장 진입과 이익 극대에 힘쓰고자 함.",761,"10,387","105,734",568,280.23,929.35,9.93,216.36,78.76,6.25,15.49,13.99,22.72,0.85,2.27,1.77,0.42,0.68,0.78,1.00,1.00
코위버,A056360,"동사는 유선 광전송장비 등의 제조, 판매를 주요 사업으로 하는 기업으로, 주로 KT, LG유플러스, SK브로드밴드 등 국내 주요 통신사업자에게 광전송장비를 공급하고 있음. 전송시장의 주류를 이루고 있는 ROADM/POTN(기간망), PTS/OTN(메트로망), 5G-PON/광단말장치(엑세스망) 장비의 핵심적인 원천 기술을 보유하고 있음. POTN＆ROADM장치는 차세대 백본(Back-Bone)전송망의 핵심장비로 부상하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 9.2% 감소, 영업이익은 75% 감소, 당기순이익은 82.5% 감소. 송변전용 신호 전송장비 사업의 실적이 급감하면서 외형이 축소되었고 고정비 부담 증가에 따라 수익성이 대폭 하락함. 향후 양자암호 기술이 도입된 ROADM, PTN, POTN 장비는 기존 장비 대비 높은 단가로 수익성에도 긍정적일 것으로 기대.",117,"28,444","105,734","2,107","1,584.80",929.35,4.20,50.13,78.76,6.79,11.83,13.99,18.91,3.61,2.27,2.26,0.69,0.68,0.92,1.01,1.00
코윈테크,A282880,"2차전지, 반도체, 디스플레이, 석유화학, 식품, 자동차 등 다양한 산업분야에 공정자동화시스템을 구축하고 있음. 스마트 팩토링을 위한 자동화 시스템과 전용 장비 및 전산시스템(WMS, ECS, LCS 등)을 TURN KEY 제조 납품체제로 경쟁력을 확보. 전 세계 최초 2차전지 생산공정 Full 자동화시스템 개발에 성공하여 자동화시스템을 국내 및 중국, 폴란드, 헝가리, 싱가폴 등의 다양한 업체에 납품 중.2020년 6월 전년동기 대비 연결기준 매출액은 203.9억원, 영업이익은 7.71억원, 당기순이익은 26.23억원 기록. 반도체·디스플레이 업종의 Clean 자동화시스템 수주를 대폭 확대하여 2차전지에 편중된 매출구조 개선을 목표로 하고 있음. 자동화시스템의 주요 매출처는 2차전지 시장으로 최근 각국의 전기차 관련 지원 및 2차전지 관련 지원이 늘어나는 추세로 동사에도 긍정적인 영향 기대.",208,"32,896","105,734","2,120",487.64,929.35,11.87,164.38,78.76,10.88,16.54,13.99,27.52,1.08,2.27,1.85,0.62,0.68,1.30,1.03,1.00
코이즈,A121850,"동사는 LCD의 부품인 백라이트유닛(BLU)의 핵심소재인 광학필름의 코팅과 도광판 및 보호필름 제조를 중심으로 사업을 영위. 자체적으로 원료를 구입하여 직접 필름 원단의 성질별로 코팅액을 조액함으로써 생산 원가 및 품질에서 우위를 차지. 세계 최초로 압출 패터닝 가공 방식을 개발하여 슬림화가 가능하게 되었으며, 다른 방식에 비해 현저히 높은 수준의 미세화 패턴 구현이 가능한  압출 패터닝 방식의 상용화에 성공함.2020년 6월 전년동기 대비 연결기준 매출액은 12.2% 증가, 영업손실은 34% 감소, 당기순손실은 64.1% 증가. 동사는 광학필름 신규모델의 수율 개선에 따른 비용절감 및 고객사가 다양화됨. 원가율 향상에 따른 손실 폭이 크게 감소함. 복합필름부문에 성능향상을 추가한 필름의 개발을 완료 하였으며, 이를 토대로 기존 고객사와 함께 판매처 확대를 위한 노력을 진행 중임.",-19,"28,444","105,734",-3,"1,584.80",929.35,N/A,50.13,78.76,33.93,11.83,13.99,-0.21,3.61,2.27, ,0.69,0.68,0.61,1.01,1.00
코콤,A015710,"1980년 3월 1일 설립되어 스마트 홈 시스템, 비디오도어폰, 도어폰, CCTV 시스템 등의 제조 및 판매를 전문으로 사업을 영위하고 있으며 1997년 9월에 코스닥 증권 시장에 상장함. 코콤 홈 매니저라는 어플리케이션을 자체 개발하여 현재 스마트홈시스템(IoT)을 상용화 중. 매출구성은 주택설비 약 87%, 기타 약 13% 수준이며, CCTV는 미미한 수준임.2020년 6월 전년동기 대비 연결기준 매출액은 28.2% 감소, 영업이익은 52.8% 감소, 당기순이익은 65.9% 감소. 주택설비사업부 실적 부진에 따라 매출액 감소하였으며, 이의 영향으로 영업수지 및 경상수지 악화된 모습.  영상, 음성, 데이터가 통합된 복합적인 스마트시스템으로 변화함에 따라 지속적인 연구개발 진행중이나 전방산업의 부진으로 실적개선은 다소 시일이 걸릴 전망",133,"28,444","105,734",469,"1,584.80",929.35,13.97,50.13,78.76,7.84,11.83,13.99,7.12,3.61,2.27,2.44,0.69,0.68,1.03,1.01,1.00
코텍,A052330,"동사는 1987년에 설립되었으며, 1999년 상호명을 변경하였고,1999년 9월 상호를 주식회사 코텍으로 변경하였으며, 2001년 코스닥시장에 주식을 상장함. 동사는 산업용 컬러 모니터의 제조판매 업체이며, 12개의 계열사와 2개의 연결회사는 가지고 있음. 카지노용 모니터의 경우 당사를 비롯하여 한국의 Tovis社, 이피네트시스템즈社 ,미국 Wells Gardner社, Ceronix社 등이 시장 수요의 절대량을 공급하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 28.6% 감소, 영업이익은 73.5% 감소, 당기순이익은 74.2% 감소. 동사 매출은 전년 동기 대비 큰 폭으로 감소했으며 매출 감소에 따라 매출원가와 판관비 부담은 줄었지만 인건비 부담은 지속되면서 영업이익 역시 전년 동기 대비 큰 폭으로 감소함.  법인세 부담은 줄었지만 영업이익 감소 폭이 워낙 커 당기순이익은 전년 동기 대비 큰 폭으로 감소함.",331,"28,444","105,734","1,975","1,584.80",929.35,6.51,50.13,78.76,5.70,11.83,13.99,10.12,3.61,2.27,3.11,0.69,0.68,0.63,1.01,1.00
코프라,A126600,"동사는 고기능성 폴리머 칩 제조 판매를 목적으로 설립되었으며 자동차 경량화에 이용되는 플라스틱 컴파운드를 생산하는 기업임. 주요 제품 등에는 주요 원재료 Base(PA6, PA66, PP 및 기타)에 Filler(GF, MF 등)와 (원재료 비율 95%) 첨가제(1~5%)를 중합하여 제품을 생산. 2010부터 생산라인의 자동화 및 기술연구에 집중하기 위하여 연간 61,500톤 규모의 생산시설 및 R&D 센터를 완공.2020년 6월 전년동기 대비 연결기준 매출액은 25.7% 감소, 영업이익은 16.6% 감소, 당기순이익은 8% 증가. 완성차업체와 신차 개발에서부터 대체소재 개발에 직접참여하고 있으며, 고기능성 폴리머 소재를 자동차의 협력 업체인 성형업체에 납품하고 있음. 고유가 시대에 자동차 업계의 가장 큰 이슈는 연료효율을 높이는 것이고, 이에 고기능성 폴리머가 중요한 역할을 하므로 동사 매출 증가에 긍정적으로 작용할 것임.",91,"32,896","105,734",424,487.64,929.35,8.78,164.38,78.76,6.49,16.54,13.99,8.50,1.08,2.27,1.88,0.62,0.68,0.36,1.03,1.00
콜마비앤에이치,A200130,"2004년 2월에 설립되어, 건강기능식품과 화장품 제조 및 판매를 사업으로 함, 2015년 코스닥에 상장. 건강기능식품 및 화장품의 핵심 소재를 개발하는 소재 연구개발 전문기업으로, 천연물을 이용하여 개발한 소재를 사업화하여 건강기능식품 및 화장품을 OEM/ODM 방식으로 생산 및 판매하고 있음. 화장품을 ODM방식으로 고객사인 애터미에게 공급하고 있으며, 애터미는 당사가 공급한 화장품을 시장에 판매하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 36.1% 증가, 영업이익은 63.2% 증가, 당기순이익은 59.4% 증가. 기존 제품의 안정적인 성장과 국내외 건강기능식품의 수요 증가, 신규고객 유치에 따른 비애터미 채널 매출의 증가로 외형 및 수익 성장 지속됨.  코로나19의 수혜로 건강기능식품 매출의 성장이 지속되고 있으며, 상반기에 완성된 음성3공장이 3분기부터 본격적으로 가동될 예정으로 안정적인 매출 성장 기대.",741,"32,896","105,734","1,844",487.64,929.35,15.05,164.38,78.76,10.37,16.54,13.99,23.84,1.08,2.27,0.90,0.62,0.68,0.66,1.03,1.00
큐렉소,A060280,"동사는 1992년 12월 29일 설립되어, 2002년 7월 코스닥 증권시장에 주식을 상장함. 동사의 의료기기사업부문은 정형외과 수술로봇인 티솔루션원, 재활치료로봇인 모닝워크와 기타 의료기기를 판매하며, 무역사업부문은 식품원료를 수입/판매함. 무역사업부의 상품은 발효유 원재료 매출이 50% 이상을 차지하고 있으며, 주요 품목은 치커리(chicory) 식이섬유, 결정과당 등이며, 이외의 매출품목은 과채음료 원재료, 라면 원재료 등임.2020년 6월 전년동기 대비 별도기준 매출액은 0.1% 감소, 영업손실은 49.4% 감소, 당기순손실은 87.4% 감소. 동사 매출은 전년 동기와 비슷한 수준을 유지했으며 매출원가 부담은 여전히 지속되고 인건비 등은 오히려 늘어나면서 영업이익은 적자 기조 유지됨. 다만 판관비 절감 노력에 힘입어 영업적자 규모는 전년 동기 대비 축소.  영업손실 규모가 축소되면서 당기순손실 규모 역시 전년 동기 대비 감소함.",-43,"10,387","105,734",-777,280.23,929.35,N/A,216.36,78.76,N/A,15.49,13.99,-45.47,0.85,2.27, ,0.42,0.68,0.68,1.00,1.00
큐로컴,A040350,"동사는 1997년 4월에 설립되어 소프트웨어 개발ㆍ공급과 통신기기 및 컴퓨터 주변기기 제조 및 판매업을 사업을 영위하고 있음. 동사는 소프트웨어 개발 및 공급을 하는 솔루션사업과 컴퓨터 주변기기 등 정보통신기기를 판매하는 유통사업을 주요사업으로 하고 있음. 동사는 5개의 연결대상 종속회사를 보유하고 있으며, 종속회사는 신약 및 백신개발사업, 커피 체인점 및 커피 수입사업을 영위함. 2020년 6월 전년동기 대비 연결기준 매출액은 13.9% 감소, 영업손실 적자지속, 당기순손실 적자지속. 동사 매출은 전년 동기 대비 감소했으며 매출 감소에 따라 매출원가는 줄었지만 판관비는 오히려 증가했으며 인건비 부담도 가중되면서 영업손실은 적자 기조 유지됨. 영업손실이 지속되고 이자비용도 소폭 증가하면서 당기순손실 역시 적자 기조 유지되면 적자 폭 크게 확대됨.",-118,"11,261","105,734",-169,"2,145.16",929.35,N/A,36.36,78.76,N/A,14.69,13.99,-33.25,5.56,2.27, ,0.65,0.68,1.18,0.83,1.00
큐로홀딩스,A051780,"동사는 1987년 12월에 설립되어 1987년 12월에 에스비텍 주식회사로 설립되어 2008년 3월 27일 주식회사 큐로홀딩스로 상호를 변경하였음. 동사의 사업부문은 엔터테인먼트 사업부문, 커피 사업부문, 자원개발 사업부문으로 분류하고 있음. 엔터테인먼트 사업부문은 지배회사인 동사를 중심으로 영화ㆍ드라마 등의 영상 콘텐츠 제작, 연예인 매니지먼트, 보조출연자 공급 에이전시 등의 엔터테인먼트 사업을 주요사업으로 영위하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 7.2% 증가, 영업이익 흑자전환, 당기순손실은 109.4% 증가. 당기 전체 매출액에서 커피유통이 74.4 %정도로 가장 큰 비중을 차지하고 있으며, 엔터테인먼트가 15.6%, 자원개발 부문이 10.0%의 비중을 차지함. 최근에는 불황에도 불구하고 커피를 통한 '작은 사치'를 누리고자 하는 사람들이 증가하고 있으며, 소비패턴 또한 상당히 습관적인 모습을 보여주고 있음.",8,"5,636","105,734",-94,"2,021.96",929.35,N/A,20.36,78.76,40.44,5.20,13.99,-34.12,5.41,2.27, ,1.32,0.68,0.86,0.66,1.00
큐리언트,A115180,"동사는 2008년 설립된 의약품 연구개발 기업으로서 2016년 코스닥시장에 주권을 상장함. 개발단계 프로그램으로 다제내성 결핵 치료제, 아토피성 피부염 치료제, 면역항암/내성암 치료제가 있으며, 천식 치료제, 항암제를 초기 연구중임. 외부 기초연구소로부터 도입한 초기과제를 과제별, 기능별로 다양한 외부 연구기관에 위탁하여 연구개발을 수행하고 실시간으로 모니터링하는 네트워크 연구개발 사업모델을 한국 최초로 국내에 도입함.2020년 6월 전년동기 대비 연결기준, 영업손실은 20.1% 감소, 당기순손실은 18.4% 감소. 현재 매출실적은 없으나, 올해 안에 보유중인 다수의 파이프라인을 통해 가시적인 성과를 거둬 매출이 발생할 것으로 예상됨. 글로벌 최고 수준의 기초연구소들과의 협력을 통해 신약 파이프라인을 지속적으로 확보중. 이를 통해 아토피성 피부염 치료제 Q301, 다제내성 결핵 치료제, 면역항암제 Q702 등을 파이프라인으로 보유중임.",-232,"3,555","105,734","-2,339",-348.68,929.35,N/A,N/A,78.76,N/A,28.36,13.99,-79.94,-0.84,2.27, ,0.87,0.68,1.26,1.28,1.00
큐브앤컴퍼니,A043090,"동사의 지배기업인 (주)큐브앤컴퍼니는 1987년 4월에 설립되어 의약품원료의 제조 및 판매를 주요사업으로 하고 2017년 부동산 분양사업을 개시함. 연결대상 종속회사인 주식회사 큐브공간기획은 아케이드게임 컨텐츠 개발 및 이와 관련된 프랜차이즈 사업 등을 주요 사업으로 하고 있으며, 2020년 1월 07일 설립됨. 2020년 3월 모바일 게임 개발 및 퍼블리싱 사업을 위한 사업부를 신설하여 사업을  추진 중임.2020년 6월 전년동기 대비 연결기준 매출액은 34.5% 감소, 영업손실은 30.2% 감소, 당기순손실은 0.7% 증가. 전년동기대비 매출은 줄었으나 원가율 하락과 판관비 절감 노력에 힘입어 영업적자 폭이 축소됨. 당기순손실도 줄어듬. 동사는 개발사들과 전략적 제휴 관계를 통해 다양한 신규 모바일 게임 개발 및 출시, 퍼블리싱을 통하여 매출성장 및 수익성을 강화할 계획임.",-42,"10,387","105,734",-275,280.23,929.35,N/A,216.36,78.76,N/A,15.49,13.99,-39.36,0.85,2.27, ,0.42,0.68,1.08,1.00,1.00
큐브엔터,A182360,"2006년  JYP엔터테인먼트에서 갈라져나와 엠디포로 설립된 동사는 우리기업인수목적2호와 2015년 4월 합병하여 코스닥시장에 우회 상장함. 소속 연예인들의 국/내외 음반 기획, 생산, 홍보, 공연, 매니지먼트 등의 사업을 영위하고 있으며, MD 등의 활동에 있어서도 직접적인 참여하고 있음. 대표적인 아티스트로는 비투비, 펜타곤, (여자)아이들, CLC, 펜타곤 등이 있으며, 조권, 유선호, 허경환 등과도 전속계약을 체결함.코로나19로 인해 오프라인 공연이 불가능해 엔터사업의 전반적인 매출이 하락했지만, 피인수 후 수익성은 개선되고 있음.  중국 IT 공룡기업 알리바바그룹과 자사 소속 아티스스의 중국 연예 활동 지원을 위한 독점계약을 체결함. 중국 넷이즈그룹 계열의 왕이윈뮤직과 75억원 규모의 독점 음원공급 및 공동 프로모션 계약을 체결함.  올 3월 브이티지엠피는 동사의 지분 30.6%를 인수하여 최대주주가 됨. 중화권 진출 등 시너지 효과가 기대됨.",10,"1,012","105,734",37,"-1,829.15",929.35,110.70,N/A,78.76,28.37,20.22,13.99,5.75,-3.71,2.27, ,0.19,0.68,0.76,0.98,1.00
큐에스아이,A066310,"동사는 2000년 7월에 설립되었고, 2006년 11월 코스닥시장에 상장함. 동사는 동사를 포함하여 총 3개의 계열회사가 있고, 동사 및 종속회사는 반도체 레이저 관련 제품 등의 제조·판매 등을 주요사업으로 하고 있음. 동사는 고객 맞춤형 제품을 생산할 수 있는 Total solution을 가지고 있기 때문에 일본 대기업과는 차별화된 각 고객별 맞춤형 제품의 대응이 가능함.2020년 6월 전년동기 대비 연결기준 매출액은 16.4% 증가, 영업이익은 111% 증가, 당기순이익은 97% 증가.  Zebra 향 바코드 스캐너, HP, 제록스(Xerox) 향 레이저 프린터, 공기 청정기 등의 전자제품 품목에 집중해 왔으나 이번 설비투자 및 기술 고도화로 6G(6세대 광통신) 관련 시장에 진입하겠다는 계획임. 올해 상반기 120억원의 매출액과 7억원의 영업이익을 기록해 영업이익률은 소폭 상승함.",4,"28,444","105,734",133,"1,584.80",929.35,101.21,50.13,78.76,38.85,11.83,13.99,2.08,3.61,2.27,0.37,0.69,0.68,1.11,1.01,1.00
큐캐피탈,A016600,"1982년 12월 17일 신기술사업자에 대한 투자를 목적으로 설립되었으며 여신전문금융업법에 따라 설립된 국내 최초 민간 신기술사업금융회사임. 동사는 여신전문금융업법에 따라 설립된 신기술사업금융회사로서 신기술사업자에 대한 투융자[벤처투자업무]와 기업구조조정 및 사모투자업무를 주업으로 하고 있음. 지엔코는 동사의 최대주주로 지분을 52.98% 보유하고 있는 회사임.2020년 6월 전년동기 대비 별도기준 매출액은 48.9% 감소, 영업이익 적자전환, 당기순이익 적자전환. 동사는 BBQ, 케이원·케이원임산·케이원목재, 서울제약, 카카오VX 등에 각각 투자를 진행함. 최근 동사는 BBQ 모회사인 제너시스와 윤홍근 회장이 보유하고 있던 BBQ 지분 30%를 인수한 것을 시작으로 총 1200억원 규모를 투자해 BBQ 2대 주주로 올랐음.",15,"6,984","105,734",36,"1,201.57",929.35,19.22,17.12,78.76, ,7.59,13.99,4.69,5.02,2.27, ,1.23,0.68,1.07,0.83,1.00
크로바하이텍,A043590,"동사는 1974년 설립돼 2001년 코스닥 시장에 주식을 상장함. IT 부품 제조 전문 업체로 LED, LCD, AMOLED를 비롯한 디스플레이와 HDD를 비롯한 저장장치, 전장자동차 등의 부품을 제조, 판매함. 문등크로바전자유한공사, 동관크로바전자유한공사, 산동크로바전자유한공사 등 4개 회사를 연결대상종속회사로 보유함. 솔루엠, 한솔테크닉스, LG이노텍, 현대모비스, 실리콘웍스 등을 주요 거래처로 보유함.2020년 6월 전년동기 대비 연결기준 매출액은 30.7% 감소, 영업손실은 68.8% 감소, 당기순손실은 57.8% 감소. 동사는 2020년 3월 20일 감사보고서 제출 공시에서 2019사업연도의 재무제표에 대한 감사인의 감사의견이 감사범위제한 및 계속기업 존속능력에 대한 불확실성으로 인한 의견거절임을 공시. 동사는 9월1일 상장폐지 관련 이의신청서를 접수함.",-42,"28,444","105,734",-321,"1,584.80",929.35,N/A,50.13,78.76,N/A,11.83,13.99,-37.34,3.61,2.27, ,0.69,0.68,0.23,1.01,1.00
크루셜텍,A114120,"동사는 광 모듈 분야에 대한 연구ㆍ개발로 출범한 '휴대기기 입력장치' 전문기업으로 2001년 4월 20일에 설립. 모바일 입력장치인 바이오메트릭 트랙패드(BTP), 옵티컬 트랙패드(OTP)와 모바일 카메라 플래시 장치인 모바일 플래시 모듈과 PL 렌즈 등을 설계, 생산, 판매. 지문인식 솔루션의 핵심인 '센서IC, 알고리즘, 모듈패키징’ 기술 전체를 보유한 세계 유일의 지문인식 원스탑 솔루션 기업이라는 점에서 큰 경쟁력을 가짐.2020년 6월 전년동기 대비 연결기준 매출액은 27.6% 감소, 영업손실은 107.5% 증가, 당기순손실은 10.3% 증가. 최근 동사는 유상증자 단행. 신규산업이 가시화되고 있고 주력사업도 회복 기미.  매출확대 기대감 보임. 마이크로소프트(MS)의 폴더블폰 '서피스 듀오'에 지문인식 모듈 생체인식 트랙패드(BTP) 공급을 확정해 현재 진행 중. 이외에도 삼성전자, LG전자, 소니, 후지쯔 등 여러 글로벌 고객사로 공급.",-291,"28,444","105,734","-3,106","1,584.80",929.35,N/A,50.13,78.76,N/A,11.83,13.99,-70.96,3.61,2.27, ,0.69,0.68,1.13,1.01,1.00
크리스에프앤씨,A110790,"동사는 의류, 스포츠 의류 제조 및 판매를 주요 사업으로 영위하는 기업임. 중국에 위치한 창동(상해)복장무역유한공사를 연결대상 종속회사로 보유함. 1998년 설립되어 2018년 10월 코스닥 시장에 주식을 상장함. 2018년 6월에는 이태리 고급 의류 브랜드 하이드로겐(HYDROGEN)의 한국 독점 판매권 계약하는 등 다양한 브랜드 포트폴리오를 구축하는 데 힘쓰고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 0.7% 증가, 영업이익은 4% 증가, 당기순이익은 12.5% 증가. 골프웨어 산업은 전체 패션산업 대비 높은 수준의 성장세를 이어가고 있음. 2008년부터 2018년 동안 골프장 전체 이용객수는 51.5% 증가함.  골프인구는 계속적으로 증가하고 있고 스크린골프, 해외골프 등 골프시장 내 진입하는 고객들도 꾸준히 증가하고 있어 지속적 시장 확대가 기대됨.",377,"32,896","105,734","2,119",487.64,929.35,8.94,164.38,78.76,5.10,16.54,13.99,11.77,1.08,2.27,2.11,0.62,0.68,0.51,1.03,1.00
크리스탈신소재,A900250,"동사는 해외상장을 목적으로 2012년 02월 23일 케이만지주회사인 ""차이나크리스탈신소재홀딩스""가 설립됨. 합성운모 플레이크, 합성운모파우더, 운모테이프를 주사업으로 영위하고 있으며 생산하는 상기 합성운모제품은 주로 펄안료, 절연재료, 단열재로 사용됨. 동사의 합성운모산업 관련 R&D능력 우위에 힘입어 적용분야를 개발해 나가며 제품의 종류 및 사양을 개발해나가고 있으며 다각화 된 제품 포트폴리오로 경쟁업체들과 차별성을 두고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 8.1% 증가, 영업이익은 20.5% 증가, 당기순이익은 18.2% 증가. 운모 제품군 중 운모플레이크와 운모파우더의 매출이 안정적 실적을 뒷받침하고, 최근 첨단 케이블 시장의 수요 증가로 운모테이프의 공급이 확대되면서 이번 호실적을 견인함. 코로나19의 악조건 속에서도 적극적인 영업망 확대 및 전략적인 비용 절감을 통해 실적을 확대하는 데 매진하고 있음.",285, ,"105,734",334, ,929.35,5.25, ,78.76,3.40, ,13.99,9.00, ,2.27, , ,0.68,1.33, ,1.00
크리스탈지노믹스,A083790,"2000년 설립되어 2006년 코스닥시장에 상장한 회사로서, 기반기술을 활용하여 신약 후보물질을 창출하고, 임상 2상 시험까지 완료한 후 다국적 제약회사 등에 기술을 이전함으로써 수익을 실현하고 있음. 시판되고 있는 차세대 관절염 진통소염제 를 포함하여 슈퍼박테리아 박멸 항생제 및 분자표적 항암제 등 혁신 신약 개발 사업을 영위하고 있음. 연결대상 종속기업으로 완제의약품 기업인 크리스탈생명과학 등 5개사를 보유함.2020년 6월 전년동기 대비 연결기준 매출액은 3557% 증가, 영업손실은 57.6% 감소, 당기순손실은 350.6% 증가. 당기에는 신약연구개발 매출이 발생하지 않았으나, 크리스탈생명과학, 즐거운쇼핑 등이 전기 2분기 이후 연결되면서 전년동기 대비 매출액 증가함.  혈액암 치료제 CG-806 미국 임상1상, 섬유화증 치료제 CG-750의 국내 임상1상, 슈퍼박테리아에 의한 감염증 치료제 CG-549의 네덜란드 후속임상 진행중.",-106,"3,555","105,734",-898,-348.68,929.35,N/A,N/A,78.76,N/A,28.36,13.99,-22.54,-0.84,2.27, ,0.87,0.68,1.33,1.28,1.00
크린앤사이언스,A045520,"동사는 자동차 여과지, 산업용 여과지, 공조용 여과지 제품을 생산으로 하는 사업을 하고 있음. 자동차 여과지 생산업체로 국내에는 동사와 한국알스트롬사가 시장을 양분, 한국알스트롬사가 전체 국내 시장의 40% 이상을 그리고 동사가 42% 정도를 공급하고 있음. 2009년과 2011년에 각각 미국법인과 중국법인을 설립하여 해외 시장 판로 확대 및 수출 다각화를 점진적으로 실현하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 19% 증가, 영업이익은 33.2% 증가, 당기순이익은 52.3% 증가. 공기청정기 필터 관련 시장 규모가 커지고 FILTER 부문의 가정용 공기청정기 시장이 확대됨에 따라 매출이 증가함. 코로나19 바이러스의 글로벌 확산으로 국내·외에서 마스크 수요가 급증하며 성장세를 기대함. 향후 MB 건물 신축 및 설비투자가 완료되어 MB 케파 증대로 성장세를 기대함.",109,"32,896","105,734","1,249",487.64,929.35,22.10,164.38,78.76,14.70,16.54,13.99,20.57,1.08,2.27,1.09,0.62,0.68,1.02,1.03,1.00
클래시스,A214150,"동사는 2007년 설립되었으며, 2017년 케이티비스팩2호(주)와의 스팩 합병 상장으로 한국거래소 코스닥시장에 상장됨. 미용목적을 위한 의료기기와 미용기기 그리고 개인용 뷰티 디바이스 및 화장품 사업을 영위함. 2016년부터 해외 에스테틱샵 시장 공략을 위한 클루덤(Cluederm)이라는 새로운 회사 브랜드를 런칭하여 병원은 클래시스(CLASSYS) 브랜드로, 에스테틱샵은 클루덤(Cluederm) 브랜드로 양분화함.2020년 6월 전년동기 대비 연결기준 매출액은 4.6% 감소, 영업이익은 16.4% 증가, 당기순이익은 19% 증가. 전년동기대비 매출 감소에도 불구하고 원가율 하락과 판관비 절감 노력에 힘입어 영업이익이 증가함. 클루덤(Cluederm) 브랜드는 에스테틱샵용 장비와 연동되어 사용되는 화장품에 이용되며, 클래시스 브랜드와 상호 시너지 판매 효과를 기대할 수 있음.",417,"32,896","105,734",534,487.64,929.35,26.49,164.38,78.76,21.13,16.54,13.99,48.06,1.08,2.27,0.33,0.62,0.68,0.79,1.03,1.00
클리노믹스,A352770,"동사는 2011년 6월 21일에 설립된 액체생검 기반의 암 진단/모니터링, 액체생검 체외진단기기 등의 개발을 주요 사업으로 하는 기술혁신형 중소기업임. 2018년 제로믹스와 합병하였으며, 다중오믹스 기반의 예측 및 조기진단, 지능적 IT기술과 빅데이터를 기초로 한 정밀의료 분야의 플랫폼 회사로서의 변신을 시도하고 있음. 2020년 12월 4일 코스닥 시장에 상장함.2020년 반기 기준 매출액 69.7억원, 영업손실 57.7억원, 당기순손실 67.2억원을 기록함. 대한민국 국민 표준게놈지도 완성, 인구집단 대표 표준등록, 한국인 최초 게놈지도 완성, 세계 최초 호랑이, 고래, 말, 표범의 게놈지도 완성 등 오랜 경험과 노하우를 가지고 있음. 현재 서비스 중인 7개 진단 검사 이외에도 베트남, 말레이시아, 파라과이, 중국 등 주요 지역에 기술이전 혹은 직접 진출을 계획하고 있음.",-45,"3,555","105,734", ,-348.68,929.35, ,N/A,78.76,N/A,28.36,13.99,-120.54,-0.84,2.27, ,0.87,0.68, ,1.28,1.00
클리오,A237880,"동사는 1997년 5월 설립되어 2016년 11월 코스닥시장에 상장하여 화장품 및 화장도구의 판매 및 유통사업 추진등을 영위하고 있음. 동사는 '클리오', '페리페라', '구달', '힐링버드', '더마토리'의 5가지 브랜드를 보유하고 있음. 제품 생산의 경우 국내외 OEM/ODM업체를 활용하고 있으며, 중국, 대만, 일본, 미국 등 해외로 사업을 확장하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 1.1% 감소, 영업이익은 19.9% 감소, 당기순이익은 183.1% 증가.  20~30대 여성들을 각 연령대별로 좀더 세분화 하여  각 연령대별 소비자의 기호, 특성 및 트렌드에 대응하는 제품개발을 노력중임. 지속적인 개발능력과 마케팅 역량을 바탕으로 색조시장에서 오랜 업력을 유지해왔으며 최근 5년간 23,7%의 연평균 매출성장을 달성함.",186,"32,896","105,734",173,487.64,929.35,126.58,164.38,78.76,11.99,16.54,13.99,2.05,1.08,2.27,1.00,0.62,0.68,1.03,1.03,1.00
